,Unnamed: 0,year,negative,positive,Topic,decade,num_conflicts,avg_hostility,total_fatalities,life_expectancy,democracy_frequency,economy_frequency,equality_frequency,freedom_frequency,justice_frequency,liberty_frequency,num_conflicts_lag1,avg_hostility_lag1,total_fatalities_lag1,num_conflicts_lag5,avg_hostility_lag5,total_fatalities_lag5,num_conflicts_lag10,avg_hostility_lag10,total_fatalities_lag10,log_gdp_percap,log_sentiment
1097,1281,1896-01-01,0.0,0.0,democracy_frequency,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8.336362615580809,5.409115719165281e-06
501,531,1896-01-01,0.0,0.0,gdp_percap,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8.336362615580809,8.336362615580809
1246,1482,1896-01-01,0.0,0.0,freedom_frequency,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8.336362615580809,3.765042710764517e-05
948,1080,1896-01-01,0.0,0.0,equality_frequency,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8.336362615580809,1.0124725578359e-05
799,879,1896-01-01,0.0,0.0,economy_frequency,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,8.336362615580809,2.5081182054640236e-05
650,680,1896-01-01,0.0,0.0,Life_expectancy,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,8.336362615580809,3.866188469084346
196,196,1896-01-01,0.0586,0.1105,Freedom,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,8.336362615580809,0.6928321309370242
1544,1884,1896-01-01,0.0,0.0,liberty_frequency,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,8.336362615580809,4.547132305364907e-05
387,387,1896-01-01,0.07055,0.1039,Democracy,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,8.336362615580809,0.6414485408731931
109,109,1896-01-01,0.05285,0.1086,Economy,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.336362615580809,0.6899570976518677
1395,1683,1896-01-01,0.0,0.0,justice_frequency,1890,1.0,1.0,0.0,46.76,0.0429256496552002,0.0169630735271417,0.1233646981350039,0.1331879592990301,0.4891538474502128,0.3938755974141434,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.336362615580809,8.006178907782941e-05
1247,1483,1897-01-01,0.0,0.0,freedom_frequency,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.352153988833406,3.799872493810564e-05
949,1081,1897-01-01,0.0,0.0,equality_frequency,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.352153988833406,1.0148857866150584e-05
651,681,1897-01-01,0.0,0.0,Life_expectancy,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.352153988833406,3.871617590793107
197,197,1897-01-01,0.05785,0.1059,Freedom,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.352153988833406,0.4785141864983812
1545,1885,1897-01-01,0.0,0.0,liberty_frequency,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.352153988833406,4.603263698206093e-05
800,880,1897-01-01,0.0,0.0,economy_frequency,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.352153988833406,2.4710512684971563e-05
110,110,1897-01-01,0.0527,0.09505,Economy,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.352153988833406,0.6404818927881774
1098,1282,1897-01-01,0.0,0.0,democracy_frequency,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.352153988833406,5.5848335471744025e-06
1396,1684,1897-01-01,0.0,0.0,justice_frequency,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.352153988833406,7.996191792001065e-05
388,388,1897-01-01,0.06475,0.1019,Democracy,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.352153988833406,0.5320067123124681
311,311,1897-01-01,0.05895,0.0975,Liberty,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352153988833406,0.4700942501395383
502,532,1897-01-01,0.0,0.0,gdp_percap,1890,0.0,0.0,0.0,47.02,0.0479553508907127,0.0118960322450866,0.125944127519191,0.1433491773504092,0.4880161440671292,0.4004225769783728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.352153988833406,8.352153988833406
652,682,1898-01-01,0.0,0.0,Life_expectancy,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.367699866310044,3.8770173962293306
1546,1886,1898-01-01,0.0,0.0,liberty_frequency,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.367699866310044,4.573971725152135e-05
389,389,1898-01-01,0.0541,0.0981,Democracy,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.367699866310044,0.5870419432213092
312,312,1898-01-01,0.05955,0.0958,Liberty,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.367699866310044,0.6919039080168308
1099,1283,1898-01-01,0.0,0.0,democracy_frequency,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.367699866310044,5.710905301633765e-06
801,881,1898-01-01,0.0,0.0,economy_frequency,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,8.367699866310044,2.4234119065421763e-05
1397,1685,1898-01-01,0.0,0.0,justice_frequency,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,8.367699866310044,7.97248736750434e-05
503,533,1898-01-01,0.0,0.0,gdp_percap,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,8.367699866310044,8.367699866310044
950,1082,1898-01-01,0.0,0.0,equality_frequency,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,8.367699866310044,9.974610828752296e-06
1248,1484,1898-01-01,0.0,0.0,freedom_frequency,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,8.367699866310044,3.7620889910249456e-05
198,198,1898-01-01,0.07565,0.0997,Freedom,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,1.0,5.0,6.0,8.367699866310044,0.4723259306153032
111,111,1898-01-01,0.06055,0.0988,Economy,1890,1.0,5.0,6.0,47.28,0.0515639964222149,0.0053837457927177,0.107319374718328,0.1323262432031617,0.485315804951221,0.3970060578968258,1.0,5.0,6.0,1.0,5.0,6.0,1.0,5.0,6.0,8.367699866310044,0.5890414329069382
1398,1686,1899-01-01,0.0,0.0,justice_frequency,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,1.0,5.0,6.0,1.0,5.0,6.0,1.0,5.0,6.0,8.38300776435981,7.846733842342251e-05
1547,1887,1899-01-01,0.0,0.0,liberty_frequency,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,1.0,5.0,6.0,1.0,5.0,6.0,8.38300776435981,4.5668101195088486e-05
199,199,1899-01-01,0.0623,0.1104,Freedom,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,1.0,5.0,6.0,1.0,5.0,6.0,8.38300776435981,0.6916059935411161
313,313,1899-01-01,0.06235,0.1022,Liberty,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,1.0,5.0,6.0,1.0,5.0,6.0,8.38300776435981,0.6478254942606171
951,1083,1899-01-01,0.0,0.0,equality_frequency,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,1.0,5.0,6.0,1.0,5.0,6.0,8.38300776435981,9.906262071839209e-06
653,683,1899-01-01,0.0,0.0,Life_expectancy,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.38300776435981,3.8823882002984553
504,534,1899-01-01,0.0,0.0,gdp_percap,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.38300776435981,8.38300776435981
112,112,1899-01-01,0.05675,0.0969,Economy,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.38300776435981,0.5867277711386139
802,882,1899-01-01,0.0,0.0,economy_frequency,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.38300776435981,2.413914932713246e-05
390,390,1899-01-01,0.0683,0.11035,Democracy,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,8.38300776435981,0.5400076560095064
1100,1284,1899-01-01,0.0,0.0,democracy_frequency,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38300776435981,5.903145249752355e-06
1249,1485,1899-01-01,0.0,0.0,freedom_frequency,1890,0.0,0.0,0.0,47.54,0.0570666242165199,0.0040855126972674,0.1000137782137907,0.1421442818641881,0.4709903397097826,0.3961707519981741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38300776435981,3.795742453324839e-05
1548,1888,1900-01-01,0.0,0.0,liberty_frequency,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39808485933773,4.532019320318583e-05
654,684,1900-01-01,0.0,0.0,Life_expectancy,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39808485933773,3.887730312859101
1250,1486,1900-01-01,0.0,0.0,freedom_frequency,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39808485933773,3.782343349605456e-05
1399,1687,1900-01-01,0.0,0.0,justice_frequency,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39808485933773,7.733284307763006e-05
1101,1285,1900-01-01,0.0,0.0,democracy_frequency,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39808485933773,5.99045791095153e-06
200,200,1900-01-01,0.06345,0.10315,Freedom,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,8.39808485933773,0.6920040274092898
314,314,1900-01-01,0.0636,0.0992,Liberty,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,8.39808485933773,0.587531076686678
803,883,1900-01-01,0.0,0.0,economy_frequency,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,8.39808485933773,2.40429499725516e-05
391,391,1900-01-01,0.06985,0.1056,Democracy,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,8.39808485933773,0.6406584350632645
45,45,1900-01-01,0.05725,0.0978,Economy,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,8.39808485933773,0.6415880613704283
952,1084,1900-01-01,0.0,0.0,equality_frequency,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,8.39808485933773,9.91818672845714e-06
505,535,1900-01-01,0.0,0.0,gdp_percap,1900,2.0,4.0,2.0,47.8,0.0595658401607956,0.0027704709145903,0.1012883694599608,0.138235235879846,0.4580665237102402,0.3921128695715158,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,8.39808485933773,8.39808485933773
315,315,1901-01-01,0.0615,0.1058,Liberty,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,8.412938007806261,0.5307870619804607
655,685,1901-01-01,0.0,0.0,Life_expectancy,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,8.412938007806261,3.898532415245646
953,1085,1901-01-01,0.0,0.0,equality_frequency,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,8.412938007806261,9.839133580283005e-06
1102,1286,1901-01-01,0.0,0.0,democracy_frequency,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,8.412938007806261,6.096249565395618e-06
201,201,1901-01-01,0.06535,0.1025,Freedom,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,2.0,8.412938007806261,0.6406268178424155
392,392,1901-01-01,0.0608,0.10065,Democracy,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.412938007806261,0.5875477474747344
46,46,1901-01-01,0.0486,0.09915,Economy,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.412938007806261,0.6929271563563953
506,536,1901-01-01,0.0,0.0,gdp_percap,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.412938007806261,8.412938007806261
1549,1889,1901-01-01,0.0,0.0,liberty_frequency,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.412938007806261,4.5502174828821896e-05
804,884,1901-01-01,0.0,0.0,economy_frequency,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.412938007806261,2.3840281466344283e-05
1251,1487,1901-01-01,0.0,0.0,freedom_frequency,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.412938007806261,3.7760089324153527e-05
1400,1688,1901-01-01,0.0,0.0,justice_frequency,1900,0.0,0.0,0.0,48.33,0.062593994513838,0.0,0.0928386127507008,0.1363872372259405,0.4429989009185447,0.3942354421957886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.412938007806261,7.60101556506599e-05
1252,1488,1902-01-01,0.0,0.0,freedom_frequency,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427573765258282,3.736245550626828e-05
47,47,1902-01-01,0.0492,0.09625,Economy,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427573765258282,0.6922793040640643
656,686,1902-01-01,0.0,0.0,Life_expectancy,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427573765258282,3.909219078095412
1401,1689,1902-01-01,0.0,0.0,justice_frequency,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427573765258282,7.429981673967989e-05
1550,1890,1902-01-01,0.0,0.0,liberty_frequency,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.427573765258282,4.4704450390399866e-05
805,885,1902-01-01,0.0,0.0,economy_frequency,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.427573765258282,2.405854847094942e-05
954,1086,1902-01-01,0.0,0.0,equality_frequency,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.427573765258282,9.717208432485356e-06
316,316,1902-01-01,0.05295,0.08675,Liberty,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.427573765258282,0.5867639198544348
393,393,1902-01-01,0.0601,0.0954,Democracy,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.427573765258282,0.5304252892903527
507,537,1902-01-01,0.0,0.0,gdp_percap,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.427573765258282,8.427573765258282
1103,1287,1902-01-01,0.0,0.0,democracy_frequency,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.427573765258282,6.106638919839347e-06
202,202,1902-01-01,0.0552,0.1061,Freedom,1900,2.0,3.0,0.0,48.86,0.062891376862918,0.0029837018286942,0.0798063963760464,0.1247866973692057,0.4235153086884438,0.384931054857268,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.427573765258282,0.6416564982716322
657,687,1903-01-01,0.0,0.0,Life_expectancy,1900,3.0,2.6666666666666665,0.0,49.39,0.0625129073104045,0.0072288686375626,0.0677167498102834,0.0993804455943704,0.4099090080013538,0.3659756978784891,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.441998403489642,3.919792742692507
955,1087,1903-01-01,0.0,0.0,equality_frequency,1900,3.0,2.6666666666666665,0.0,49.39,0.0625129073104045,0.0072288686375626,0.0677167498102834,0.0993804455943704,0.4099090080013538,0.3659756978784891,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.441998403489642,9.604101645796252e-06
1551,1891,1903-01-01,0.0,0.0,liberty_frequency,1900,3.0,2.6666666666666665,0.0,49.39,0.0625129073104045,0.0072288686375626,0.0677167498102834,0.0993804455943704,0.4099090080013538,0.3659756978784891,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.441998403489642,4.307928483470162e-05
1253,1489,1903-01-01,0.0,0.0,freedom_frequency,1900,3.0,2.6666666666666665,0.0,49.39,0.0625129073104045,0.0072288686375626,0.0677167498102834,0.0993804455943704,0.4099090080013538,0.3659756978784891,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.441998403489642,3.64916002337095e-05
48,48,1903-01-01,0.0586,0.1019,Economy,1900,3.0,2.6666666666666665,0.0,49.39,0.0625129073104045,0.0072288686375626,0.0677167498102834,0.0993804455943704,0.4099090080013538,0.3659756978784891,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.441998403489642,0.6422169781412639
1104,1288,1903-01-01,0.0,0.0,democracy_frequency,1900,3.0,2.6666666666666665,0.0,49.39,0.0625129073104045,0.0072288686375626,0.0677167498102834,0.0993804455943704,0.4099090080013538,0.3659756978784891,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,8.441998403489642,6.093416701557202e-06
