State,Station,Year,Ridership
Arkansas,"Malvern, Arkansas",2009-01-01,1702.0
Arkansas,"Malvern, Arkansas",2010-01-01,1833.0
Arkansas,"Malvern, Arkansas",2011-01-01,1750.0
Arkansas,"Malvern, Arkansas",2012-01-01,2105.0
Arkansas,"Malvern, Arkansas",2013-01-01,2101.0
Arkansas,"Malvern, Arkansas",2014-01-01,1896.0
Arkansas,"Malvern, Arkansas",2015-01-01,1760.0
Arkansas,"Malvern, Arkansas",2016-01-01,1729.0
Arkansas,"Malvern, Arkansas",2017-01-01,1688.0
Arkansas,"Malvern, Arkansas",2018-01-01,1693.0
Arkansas,"Malvern, Arkansas",2019-01-01,1598.0
Arkansas,"Malvern, Arkansas",2020-01-01,1038.0
Arkansas,"Malvern, Arkansas",2021-01-01,878.0
Arkansas,"Malvern, Arkansas",2022-01-01,1558.0
Virginia,"Manassas, Virginia",2005-01-01,3774.0
Virginia,"Manassas, Virginia",2006-01-01,3392.0
Virginia,"Manassas, Virginia",2007-01-01,8178.0
Virginia,"Manassas, Virginia",2008-01-01,9644.0
Virginia,"Manassas, Virginia",2009-01-01,9204.0
Virginia,"Manassas, Virginia",2010-01-01,16239.0
Virginia,"Manassas, Virginia",2011-01-01,20264.0
Virginia,"Manassas, Virginia",2012-01-01,23923.0
Virginia,"Manassas, Virginia",2013-01-01,29070.0
Virginia,"Manassas, Virginia",2014-01-01,29104.0
Virginia,"Manassas, Virginia",2015-01-01,28220.0
Virginia,"Manassas, Virginia",2016-01-01,27597.0
Virginia,"Manassas, Virginia",2017-01-01,28619.0
Virginia,"Manassas, Virginia",2018-01-01,30340.0
Virginia,"Manassas, Virginia",2019-01-01,26234.0
Virginia,"Manassas, Virginia",2020-01-01,15528.0
Virginia,"Manassas, Virginia",2021-01-01,15010.0
Virginia,"Manassas, Virginia",2022-01-01,28823.0
Arizona,"Maricopa, Arizona",2005-01-01,3023.0
Arizona,"Maricopa, Arizona",2006-01-01,2453.0
Arizona,"Maricopa, Arizona",2007-01-01,5764.0
Arizona,"Maricopa, Arizona",2008-01-01,6393.0
Arizona,"Maricopa, Arizona",2009-01-01,7662.0
Arizona,"Maricopa, Arizona",2010-01-01,8764.0
Arizona,"Maricopa, Arizona",2011-01-01,9819.0
Arizona,"Maricopa, Arizona",2012-01-01,10804.0
Arizona,"Maricopa, Arizona",2013-01-01,12945.0
Arizona,"Maricopa, Arizona",2014-01-01,12729.0
Arizona,"Maricopa, Arizona",2015-01-01,12162.0
Arizona,"Maricopa, Arizona",2016-01-01,11250.0
Arizona,"Maricopa, Arizona",2017-01-01,11849.0
Arizona,"Maricopa, Arizona",2018-01-01,11744.0
Arizona,"Maricopa, Arizona",2019-01-01,11194.0
Arizona,"Maricopa, Arizona",2020-01-01,7843.0
Arizona,"Maricopa, Arizona",2021-01-01,8251.0
Arizona,"Maricopa, Arizona",2022-01-01,10520.0
Mississippi,"Marks, Mississippi",2018-01-01,622.0
Mississippi,"Marks, Mississippi",2019-01-01,2542.0
Mississippi,"Marks, Mississippi",2020-01-01,1871.0
Mississippi,"Marks, Mississippi",2021-01-01,1804.0
Mississippi,"Marks, Mississippi",2022-01-01,2904.0
Texas,"Marshall, Texas",2005-01-01,3147.0
Texas,"Marshall, Texas",2006-01-01,3040.0
Texas,"Marshall, Texas",2007-01-01,5469.0
Texas,"Marshall, Texas",2008-01-01,7406.0
Texas,"Marshall, Texas",2009-01-01,6988.0
Texas,"Marshall, Texas",2010-01-01,8709.0
Texas,"Marshall, Texas",2011-01-01,9021.0
Texas,"Marshall, Texas",2012-01-01,10025.0
Texas,"Marshall, Texas",2013-01-01,10555.0
Texas,"Marshall, Texas",2014-01-01,10184.0
Texas,"Marshall, Texas",2015-01-01,9390.0
Texas,"Marshall, Texas",2016-01-01,8005.0
Texas,"Marshall, Texas",2017-01-01,8404.0
Texas,"Marshall, Texas",2018-01-01,8371.0
Texas,"Marshall, Texas",2019-01-01,6694.0
Texas,"Marshall, Texas",2020-01-01,4305.0
Texas,"Marshall, Texas",2021-01-01,3119.0
Texas,"Marshall, Texas",2022-01-01,5279.0
California,"Martinez, California",2005-01-01,150222.0
California,"Martinez, California",2006-01-01,144605.0
California,"Martinez, California",2007-01-01,380477.0
California,"Martinez, California",2008-01-01,398683.0
California,"Martinez, California",2009-01-01,394814.0
California,"Martinez, California",2010-01-01,410968.0
California,"Martinez, California",2011-01-01,446507.0
California,"Martinez, California",2012-01-01,475909.0
California,"Martinez, California",2013-01-01,473836.0
California,"Martinez, California",2014-01-01,359755.0
California,"Martinez, California",2015-01-01,363717.0
California,"Martinez, California",2016-01-01,364372.0
California,"Martinez, California",2017-01-01,347095.0
California,"Martinez, California",2018-01-01,346051.0
California,"Martinez, California",2019-01-01,352068.0
California,"Martinez, California",2020-01-01,197953.0
California,"Martinez, California",2021-01-01,124389.0
California,"Martinez, California",2022-01-01,176571.0
West Virginia,"Martinsburg, West Virginia",2005-01-01,2659.0
West Virginia,"Martinsburg, West Virginia",2006-01-01,2828.0
West Virginia,"Martinsburg, West Virginia",2007-01-01,5910.0
West Virginia,"Martinsburg, West Virginia",2008-01-01,7068.0
West Virginia,"Martinsburg, West Virginia",2009-01-01,6956.0
West Virginia,"Martinsburg, West Virginia",2010-01-01,6986.0
West Virginia,"Martinsburg, West Virginia",2011-01-01,7734.0
West Virginia,"Martinsburg, West Virginia",2012-01-01,8641.0
West Virginia,"Martinsburg, West Virginia",2013-01-01,9331.0
West Virginia,"Martinsburg, West Virginia",2014-01-01,9824.0
West Virginia,"Martinsburg, West Virginia",2015-01-01,10309.0
West Virginia,"Martinsburg, West Virginia",2016-01-01,11121.0
West Virginia,"Martinsburg, West Virginia",2017-01-01,11267.0
West Virginia,"Martinsburg, West Virginia",2018-01-01,10784.0
West Virginia,"Martinsburg, West Virginia",2019-01-01,10917.0
West Virginia,"Martinsburg, West Virginia",2020-01-01,7347.0
West Virginia,"Martinsburg, West Virginia",2021-01-01,5357.0
West Virginia,"Martinsburg, West Virginia",2022-01-01,8148.0
Illinois,"Mattoon, Illinois",2005-01-01,7730.0
Illinois,"Mattoon, Illinois",2006-01-01,8794.0
Illinois,"Mattoon, Illinois",2007-01-01,27336.0
Illinois,"Mattoon, Illinois",2008-01-01,31078.0
Illinois,"Mattoon, Illinois",2009-01-01,29587.0
Illinois,"Mattoon, Illinois",2010-01-01,32818.0
Illinois,"Mattoon, Illinois",2011-01-01,38328.0
Illinois,"Mattoon, Illinois",2012-01-01,42011.0
Illinois,"Mattoon, Illinois",2013-01-01,44598.0
Illinois,"Mattoon, Illinois",2014-01-01,42872.0
Illinois,"Mattoon, Illinois",2015-01-01,41956.0
Illinois,"Mattoon, Illinois",2016-01-01,37536.0
Illinois,"Mattoon, Illinois",2017-01-01,35822.0
Illinois,"Mattoon, Illinois",2018-01-01,34279.0
Illinois,"Mattoon, Illinois",2019-01-01,34023.0
Illinois,"Mattoon, Illinois",2020-01-01,19908.0
Illinois,"Mattoon, Illinois",2021-01-01,15735.0
Illinois,"Mattoon, Illinois",2022-01-01,22004.0
Kentucky,"Maysville, Kentucky",2005-01-01,892.0
Kentucky,"Maysville, Kentucky",2006-01-01,823.0
Kentucky,"Maysville, Kentucky",2007-01-01,1772.0
Kentucky,"Maysville, Kentucky",2008-01-01,1707.0
Kentucky,"Maysville, Kentucky",2009-01-01,1855.0
Kentucky,"Maysville, Kentucky",2010-01-01,1933.0
Kentucky,"Maysville, Kentucky",2011-01-01,1817.0
Kentucky,"Maysville, Kentucky",2012-01-01,2507.0
Kentucky,"Maysville, Kentucky",2013-01-01,2411.0
Kentucky,"Maysville, Kentucky",2014-01-01,2316.0
Kentucky,"Maysville, Kentucky",2015-01-01,2279.0
Kentucky,"Maysville, Kentucky",2016-01-01,2309.0
Kentucky,"Maysville, Kentucky",2017-01-01,2214.0
Kentucky,"Maysville, Kentucky",2018-01-01,2024.0
Kentucky,"Maysville, Kentucky",2019-01-01,1993.0
Kentucky,"Maysville, Kentucky",2020-01-01,1475.0
Kentucky,"Maysville, Kentucky",2021-01-01,1174.0
Kentucky,"Maysville, Kentucky",2022-01-01,1527.0
Mississippi,"McComb, Mississippi",2005-01-01,2316.0
Mississippi,"McComb, Mississippi",2006-01-01,3142.0
Mississippi,"McComb, Mississippi",2007-01-01,6634.0
Mississippi,"McComb, Mississippi",2009-01-01,7174.0
Mississippi,"McComb, Mississippi",2010-01-01,7586.0
Mississippi,"McComb, Mississippi",2011-01-01,6979.0
Mississippi,"McComb, Mississippi",2012-01-01,6685.0
Mississippi,"McComb, Mississippi",2013-01-01,6496.0
Mississippi,"McComb, Mississippi",2014-01-01,6464.0
Mississippi,"McComb, Mississippi",2015-01-01,6377.0
Mississippi,"McComb, Mississippi",2016-01-01,5665.0
Mississippi,"McComb, Mississippi",2017-01-01,5033.0
Mississippi,"McComb, Mississippi",2018-01-01,4770.0
Mississippi,"McComb, Mississippi",2019-01-01,3602.0
Mississippi,"McComb, Mississippi",2020-01-01,3178.0
Mississippi,"McComb, Mississippi",2021-01-01,1906.0
Mississippi,"McComb, Mississippi",2022-01-01,2580.0
Nebraska,"McCook, Nebraska",2005-01-01,1348.0
Nebraska,"McCook, Nebraska",2006-01-01,1528.0
Nebraska,"McCook, Nebraska",2007-01-01,3017.0
Nebraska,"McCook, Nebraska",2008-01-01,2987.0
Nebraska,"McCook, Nebraska",2009-01-01,2899.0
Nebraska,"McCook, Nebraska",2010-01-01,3218.0
Nebraska,"McCook, Nebraska",2011-01-01,2939.0
Nebraska,"McCook, Nebraska",2012-01-01,3540.0
Nebraska,"McCook, Nebraska",2013-01-01,3638.0
Nebraska,"McCook, Nebraska",2014-01-01,3414.0
Nebraska,"McCook, Nebraska",2015-01-01,3342.0
Nebraska,"McCook, Nebraska",2016-01-01,3049.0
Nebraska,"McCook, Nebraska",2017-01-01,2914.0
Nebraska,"McCook, Nebraska",2019-01-01,3345.0
Nebraska,"McCook, Nebraska",2020-01-01,2211.0
Nebraska,"McCook, Nebraska",2021-01-01,1314.0
Nebraska,"McCook, Nebraska",2022-01-01,1840.0
Texas,"McGregor, Texas",2005-01-01,1136.0
Texas,"McGregor, Texas",2006-01-01,982.0
Texas,"McGregor, Texas",2007-01-01,2382.0
Texas,"McGregor, Texas",2008-01-01,3141.0
Texas,"McGregor, Texas",2009-01-01,4238.0
Texas,"McGregor, Texas",2010-01-01,4240.0
Texas,"McGregor, Texas",2011-01-01,4644.0
Texas,"McGregor, Texas",2012-01-01,4988.0
Texas,"McGregor, Texas",2013-01-01,5209.0
Texas,"McGregor, Texas",2014-01-01,4328.0
Texas,"McGregor, Texas",2015-01-01,4834.0
Texas,"McGregor, Texas",2016-01-01,5194.0
Texas,"McGregor, Texas",2017-01-01,5124.0
Texas,"McGregor, Texas",2018-01-01,5061.0
Texas,"McGregor, Texas",2019-01-01,5365.0
Texas,"McGregor, Texas",2020-01-01,2890.0
Texas,"McGregor, Texas",2021-01-01,2296.0
Texas,"McGregor, Texas",2022-01-01,3344.0
Tennessee,"Memphis, Tennessee",2005-01-01,23317.0
Tennessee,"Memphis, Tennessee",2006-01-01,21671.0
Tennessee,"Memphis, Tennessee",2007-01-01,50049.0
Tennessee,"Memphis, Tennessee",2008-01-01,54879.0
Tennessee,"Memphis, Tennessee",2009-01-01,52507.0
Tennessee,"Memphis, Tennessee",2010-01-01,62915.0
Tennessee,"Memphis, Tennessee",2011-01-01,65769.0
Tennessee,"Memphis, Tennessee",2012-01-01,73116.0
Tennessee,"Memphis, Tennessee",2013-01-01,76171.0
Tennessee,"Memphis, Tennessee",2014-01-01,69946.0
Tennessee,"Memphis, Tennessee",2015-01-01,72044.0
Tennessee,"Memphis, Tennessee",2016-01-01,72127.0
Tennessee,"Memphis, Tennessee",2017-01-01,73637.0
Tennessee,"Memphis, Tennessee",2018-01-01,71311.0
Tennessee,"Memphis, Tennessee",2019-01-01,61193.0
Tennessee,"Memphis, Tennessee",2020-01-01,32662.0
Tennessee,"Memphis, Tennessee",2021-01-01,25332.0
Tennessee,"Memphis, Tennessee",2022-01-01,38891.0
Illinois,"Mendota, Illinois",2005-01-01,5820.0
Illinois,"Mendota, Illinois",2006-01-01,6214.0
Illinois,"Mendota, Illinois",2007-01-01,15510.0
Illinois,"Mendota, Illinois",2008-01-01,20677.0
Illinois,"Mendota, Illinois",2009-01-01,21108.0
Illinois,"Mendota, Illinois",2010-01-01,21082.0
Illinois,"Mendota, Illinois",2011-01-01,23768.0
Illinois,"Mendota, Illinois",2012-01-01,24250.0
Illinois,"Mendota, Illinois",2013-01-01,25410.0
Illinois,"Mendota, Illinois",2014-01-01,24019.0
Illinois,"Mendota, Illinois",2015-01-01,24073.0
Illinois,"Mendota, Illinois",2016-01-01,23736.0
Illinois,"Mendota, Illinois",2017-01-01,23141.0
Illinois,"Mendota, Illinois",2018-01-01,22276.0
Illinois,"Mendota, Illinois",2019-01-01,22688.0
Illinois,"Mendota, Illinois",2020-01-01,12322.0
Illinois,"Mendota, Illinois",2021-01-01,9002.0
Illinois,"Mendota, Illinois",2022-01-01,14892.0
California,"Merced, California",2005-01-01,37641.0
California,"Merced, California",2006-01-01,39591.0
California,"Merced, California",2007-01-01,82136.0
California,"Merced, California",2008-01-01,96406.0
California,"Merced, California",2009-01-01,96488.0
California,"Merced, California",2010-01-01,103505.0
California,"Merced, California",2011-01-01,114401.0
California,"Merced, California",2012-01-01,125316.0
California,"Merced, California",2013-01-01,134138.0
California,"Merced, California",2014-01-01,129179.0
California,"Merced, California",2015-01-01,128327.0
California,"Merced, California",2016-01-01,121137.0
California,"Merced, California",2017-01-01,126148.0
California,"Merced, California",2018-01-01,126793.0
California,"Merced, California",2019-01-01,133311.0
California,"Merced, California",2020-01-01,78318.0
California,"Merced, California",2021-01-01,48737.0
California,"Merced, California",2022-01-01,94304.0
Connecticut,"Meriden, Connecticut",2005-01-01,13131.0
Connecticut,"Meriden, Connecticut",2006-01-01,14290.0
Connecticut,"Meriden, Connecticut",2007-01-01,30114.0
Connecticut,"Meriden, Connecticut",2008-01-01,33137.0
Connecticut,"Meriden, Connecticut",2009-01-01,31571.0
Connecticut,"Meriden, Connecticut",2010-01-01,35904.0
Connecticut,"Meriden, Connecticut",2011-01-01,34582.0
Connecticut,"Meriden, Connecticut",2012-01-01,34483.0
Connecticut,"Meriden, Connecticut",2013-01-01,35475.0
Connecticut,"Meriden, Connecticut",2014-01-01,30466.0
Connecticut,"Meriden, Connecticut",2015-01-01,27602.0
Connecticut,"Meriden, Connecticut",2016-01-01,17735.0
Connecticut,"Meriden, Connecticut",2017-01-01,12703.0
Connecticut,"Meriden, Connecticut",2018-01-01,16495.0
Connecticut,"Meriden, Connecticut",2019-01-01,17676.0
Connecticut,"Meriden, Connecticut",2020-01-01,10244.0
Connecticut,"Meriden, Connecticut",2021-01-01,8032.0
Connecticut,"Meriden, Connecticut",2022-01-01,16373.0
Michigan,"Meridian, Michigan",2007-01-01,11386.0
Mississippi,"Meridian, Mississippi",2005-01-01,5981.0
Mississippi,"Meridian, Mississippi",2006-01-01,5168.0
Mississippi,"Meridian, Mississippi",2009-01-01,11646.0
Mississippi,"Meridian, Mississippi",2010-01-01,13923.0
Mississippi,"Meridian, Mississippi",2011-01-01,12989.0
Mississippi,"Meridian, Mississippi",2012-01-01,12120.0
Mississippi,"Meridian, Mississippi",2013-01-01,11500.0
Mississippi,"Meridian, Mississippi",2014-01-01,11275.0
Mississippi,"Meridian, Mississippi",2015-01-01,10863.0
Mississippi,"Meridian, Mississippi",2016-01-01,10179.0
Mississippi,"Meridian, Mississippi",2017-01-01,9417.0
Mississippi,"Meridian, Mississippi",2018-01-01,9090.0
Mississippi,"Meridian, Mississippi",2019-01-01,9173.0
Mississippi,"Meridian, Mississippi",2020-01-01,4860.0
Mississippi,"Meridian, Mississippi",2021-01-01,3478.0
Mississippi,"Meridian, Mississippi",2022-01-01,4674.0
California,"Metrolink Station Orange, California 92866",2007-01-01,0.0
California,"Metrolink Station Orange, California 92866",2008-01-01,1178.0
California,"Metrolink Station Orange, California 92866",2009-01-01,1804.0
California,"Metrolink Station Orange, California 92866",2010-01-01,2439.0
California,"Metrolink Station Orange, California 92866",2011-01-01,3025.0
California,"Metrolink Station Orange, California 92866",2012-01-01,2302.0
California,"Metrolink Station Orange, California 92866",2013-01-01,919.0
New Jersey,"Metropark, New Jersey",2005-01-01,180400.0
New Jersey,"Metropark, New Jersey",2006-01-01,179687.0
New Jersey,"Metropark, New Jersey",2007-01-01,380912.0
New Jersey,"Metropark, New Jersey",2008-01-01,406287.0
New Jersey,"Metropark, New Jersey",2009-01-01,369477.0
New Jersey,"Metropark, New Jersey",2010-01-01,388371.0
New Jersey,"Metropark, New Jersey",2011-01-01,396902.0
New Jersey,"Metropark, New Jersey",2012-01-01,393713.0
New Jersey,"Metropark, New Jersey",2013-01-01,383353.0
New Jersey,"Metropark, New Jersey",2014-01-01,381178.0
New Jersey,"Metropark, New Jersey",2015-01-01,364805.0
New Jersey,"Metropark, New Jersey",2016-01-01,366994.0
New Jersey,"Metropark, New Jersey",2017-01-01,369088.0
New Jersey,"Metropark, New Jersey",2018-01-01,367726.0
New Jersey,"Metropark, New Jersey",2019-01-01,380914.0
New Jersey,"Metropark, New Jersey",2020-01-01,183954.0
New Jersey,"Metropark, New Jersey",2021-01-01,109117.0
New Jersey,"Metropark, New Jersey",2022-01-01,225661.0
Florida,"Miami, Florida",2005-01-01,33708.0
Florida,"Miami, Florida",2006-01-01,29580.0
Florida,"Miami, Florida",2007-01-01,67629.0
Florida,"Miami, Florida",2008-01-01,80348.0
Florida,"Miami, Florida",2009-01-01,81582.0
Florida,"Miami, Florida",2010-01-01,90561.0
Florida,"Miami, Florida",2011-01-01,94556.0
Florida,"Miami, Florida",2012-01-01,91019.0
Florida,"Miami, Florida",2013-01-01,84293.0
Florida,"Miami, Florida",2014-01-01,78695.0
Florida,"Miami, Florida",2015-01-01,70560.0
Florida,"Miami, Florida",2016-01-01,65975.0
Florida,"Miami, Florida",2017-01-01,66110.0
Florida,"Miami, Florida",2018-01-01,64729.0
Florida,"Miami, Florida",2019-01-01,62497.0
Florida,"Miami, Florida",2020-01-01,39123.0
Florida,"Miami, Florida",2021-01-01,37411.0
Florida,"Miami, Florida",2022-01-01,50992.0
Indiana,"Michigan City, Indiana",2005-01-01,1217.0
Indiana,"Michigan City, Indiana",2006-01-01,844.0
Indiana,"Michigan City, Indiana",2007-01-01,1941.0
Indiana,"Michigan City, Indiana",2008-01-01,2176.0
Indiana,"Michigan City, Indiana",2009-01-01,2288.0
Indiana,"Michigan City, Indiana",2010-01-01,3395.0
Indiana,"Michigan City, Indiana",2011-01-01,3702.0
Indiana,"Michigan City, Indiana",2012-01-01,3293.0
Indiana,"Michigan City, Indiana",2013-01-01,3883.0
Indiana,"Michigan City, Indiana",2014-01-01,3994.0
Indiana,"Michigan City, Indiana",2015-01-01,3783.0
Indiana,"Michigan City, Indiana",2016-01-01,3573.0
Indiana,"Michigan City, Indiana",2017-01-01,3699.0
Indiana,"Michigan City, Indiana",2018-01-01,2720.0
Indiana,"Michigan City, Indiana",2019-01-01,2662.0
Indiana,"Michigan City, Indiana",2020-01-01,1136.0
Indiana,"Michigan City, Indiana",2021-01-01,338.0
Indiana,"Michigan City, Indiana",2022-01-01,817.0
Vermont,"Middlebury (Amtrak Station), VT",2022-01-01,1656.0
Pennsylvania,"Middletown, Pennsylvania",2005-01-01,13372.0
Pennsylvania,"Middletown, Pennsylvania",2006-01-01,16415.0
Pennsylvania,"Middletown, Pennsylvania",2007-01-01,39319.0
Pennsylvania,"Middletown, Pennsylvania",2008-01-01,51149.0
Pennsylvania,"Middletown, Pennsylvania",2009-01-01,58453.0
Pennsylvania,"Middletown, Pennsylvania",2010-01-01,64354.0
Pennsylvania,"Middletown, Pennsylvania",2011-01-01,66302.0
Pennsylvania,"Middletown, Pennsylvania",2012-01-01,73538.0
Pennsylvania,"Middletown, Pennsylvania",2013-01-01,81030.0
Pennsylvania,"Middletown, Pennsylvania",2014-01-01,67475.0
Pennsylvania,"Middletown, Pennsylvania",2015-01-01,68484.0
Pennsylvania,"Middletown, Pennsylvania",2016-01-01,68005.0
Pennsylvania,"Middletown, Pennsylvania",2017-01-01,68132.0
Pennsylvania,"Middletown, Pennsylvania",2018-01-01,68022.0
Pennsylvania,"Middletown, Pennsylvania",2019-01-01,67722.0
Pennsylvania,"Middletown, Pennsylvania",2020-01-01,33404.0
Pennsylvania,"Middletown, Pennsylvania",2021-01-01,16961.0
Pennsylvania,"Middletown, Pennsylvania",2022-01-01,38263.0
Wisconsin,"Milwaukee Airport, Wisconsin",2005-01-01,16062.0
Wisconsin,"Milwaukee Airport, Wisconsin",2006-01-01,40161.0
Wisconsin,"Milwaukee Airport, Wisconsin",2007-01-01,98008.0
Wisconsin,"Milwaukee Airport, Wisconsin",2008-01-01,149824.0
Wisconsin,"Milwaukee Airport, Wisconsin",2009-01-01,147299.0
Wisconsin,"Milwaukee Airport, Wisconsin",2010-01-01,155726.0
Wisconsin,"Milwaukee Airport, Wisconsin",2011-01-01,162825.0
Wisconsin,"Milwaukee Airport, Wisconsin",2012-01-01,163772.0
Wisconsin,"Milwaukee Airport, Wisconsin",2013-01-01,160254.0
Wisconsin,"Milwaukee Airport, Wisconsin",2014-01-01,159869.0
Wisconsin,"Milwaukee Airport, Wisconsin",2015-01-01,157042.0
Wisconsin,"Milwaukee Airport, Wisconsin",2016-01-01,159632.0
Wisconsin,"Milwaukee Airport, Wisconsin",2017-01-01,164054.0
Wisconsin,"Milwaukee Airport, Wisconsin",2018-01-01,180314.0
Wisconsin,"Milwaukee Airport, Wisconsin",2019-01-01,178962.0
Wisconsin,"Milwaukee Airport, Wisconsin",2020-01-01,74162.0
Wisconsin,"Milwaukee Airport, Wisconsin",2021-01-01,37580.0
Wisconsin,"Milwaukee Airport, Wisconsin",2022-01-01,84621.0
Wisconsin,"Milwaukee, Wisconsin",2005-01-01,238850.0
Wisconsin,"Milwaukee, Wisconsin",2006-01-01,241523.0
Wisconsin,"Milwaukee, Wisconsin",2007-01-01,471752.0
Wisconsin,"Milwaukee, Wisconsin",2008-01-01,565009.0
Wisconsin,"Milwaukee, Wisconsin",2009-01-01,553475.0
Wisconsin,"Milwaukee, Wisconsin",2010-01-01,588617.0
Wisconsin,"Milwaukee, Wisconsin",2011-01-01,617800.0
Wisconsin,"Milwaukee, Wisconsin",2012-01-01,632078.0
Wisconsin,"Milwaukee, Wisconsin",2013-01-01,617153.0
Wisconsin,"Milwaukee, Wisconsin",2014-01-01,596415.0
Wisconsin,"Milwaukee, Wisconsin",2015-01-01,594076.0
Wisconsin,"Milwaukee, Wisconsin",2016-01-01,597134.0
Wisconsin,"Milwaukee, Wisconsin",2017-01-01,605351.0
Wisconsin,"Milwaukee, Wisconsin",2018-01-01,604631.0
Wisconsin,"Milwaukee, Wisconsin",2019-01-01,639713.0
Wisconsin,"Milwaukee, Wisconsin",2020-01-01,311350.0
Wisconsin,"Milwaukee, Wisconsin",2021-01-01,198389.0
Wisconsin,"Milwaukee, Wisconsin",2022-01-01,379535.0
Texas,"Mineola, Texas",2005-01-01,1809.0
Texas,"Mineola, Texas",2006-01-01,1699.0
